ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
32150,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,3.875,0.1902,1362.44,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3360.0,CRIF,745,CIB,65-74,not_inst,63.26815642,North,direct,0,41.0
32151,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,296500,,,,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,,CRIF,607,EXP,65-74,to_inst,60.75819672,south,direct,1,
32152,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,136500,,,,180.0,not_neg,int_only,not_lpsm,,sb,ir,home,1U,7020.0,EQUI,756,EXP,35-44,to_inst,,south,direct,1,
32153,2019,ncf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,176500,3.75,,,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,,EQUI,582,EXP,,,80.96330275,south,direct,1,
32154,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,316500,3.99,0.3085,3012.25,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,13860.0,CRIF,716,EXP,45-54,to_inst,75.71770335,south,direct,0,16.0
32155,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,566500,,,,360.0,not_neg,not_int,not_lpsm,,sb,ir,home,2U,22620.0,EQUI,721,EXP,45-54,not_inst,,North,direct,1,
32156,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,326500,,,,360.0,neg_amm,not_int,not_lpsm,568000.0,sb,pr,home,2U,3600.0,CIB,890,CIB,35-44,to_inst,57.48239437,south,direct,1,61.0
32157,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,726500,4.375,-0.0942,0.0,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,13020.0,CRIF,651,CIB,35-44,not_inst,75.83507307,south,direct,0,42.0
32158,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,196500,4.625,1.6339,0.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,4080.0,EXP,747,EXP,45-54,to_inst,79.23387097,central,direct,0,31.0
32159,2019,ncf,Male,pre,type1,p4,l1,nopc,nob/c,156500,4.25,0.6802,4469.38,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,2280.0,EXP,633,CIB,55-64,to_inst,65.75630252,North,direct,0,43.0
32160,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,476500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,5820.0,EQUI,858,EXP,55-64,to_inst,,central,direct,1,
32161,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,436500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,13680.0,EQUI,868,EXP,45-54,to_inst,,south,direct,1,
32162,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,3.375,0.2656,1149.74,240.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,3180.0,EXP,679,CIB,25-34,not_inst,62.86764706,south,direct,0,41.0
32163,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4260.0,EQUI,846,EXP,25-34,to_inst,,North,direct,1,
32164,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,556500,4.125,0.5574,9560.0,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,6240.0,CIB,609,CIB,45-54,to_inst,58.08977035,south,direct,0,43.0
32165,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,276500,2.75,-0.8577,1821.91,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,,CIB,574,CIB,55-64,not_inst,73.14814815,North,direct,0,
32166,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,646500,3.875,0.1516,4472.7,360.0,not_neg,not_int,not_lpsm,948000.0,sb,pr,home,1U,11580.0,CRIF,593,CIB,45-54,to_inst,68.19620253,south,direct,0,32.0
32167,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,206500,,,,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3420.0,CRIF,542,CIB,65-74,to_inst,77.05223881,south,direct,1,45.0
32168,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,136500,,,,360.0,not_neg,not_int,lpsm,,sb,sr,home,1U,15900.0,EQUI,600,EXP,55-64,to_inst,,south,direct,1,
32169,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,456500,3.99,0.4438,5255.58,300.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,10200.0,CRIF,829,CIB,35-44,to_inst,84.85130112,North,direct,0,36.0
32170,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,6840.0,EXP,743,CIB,35-44,to_inst,74.37106918,North,direct,1,28.0
32171,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,346500,,,,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,11520.0,CRIF,862,EXP,55-64,to_inst,80.95794393,south,direct,1,35.0
32172,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,66500,,,,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,19200.0,EXP,589,CIB,45-54,to_inst,85.25641026,south,direct,1,36.0
32173,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,96500,3.875,1.1102,2587.94,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,3420.0,EXP,867,EXP,35-44,to_inst,81.77966102,south,direct,0,39.0
32174,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,396500,,,,360.0,neg_amm,not_int,not_lpsm,428000.0,sb,pr,home,1U,5160.0,CIB,803,CIB,45-54,to_inst,92.64018692,North,direct,1,48.0
32175,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,156500,4.75,0.372,1150.0,360.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,2220.0,EXP,754,EXP,65-74,to_inst,43.7150838,North,direct,0,49.0
32176,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,366500,,,,360.0,neg_amm,not_int,not_lpsm,458000.0,sb,pr,home,1U,14640.0,CIB,575,EXP,>74,to_inst,80.02183406,south,direct,1,19.0
32177,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,276500,3.99,0.6304,6842.47,324.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,6240.0,CRIF,734,EXP,45-54,to_inst,73.14814815,south,direct,0,22.0
32178,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,336500,3.5,0.204,6641.43,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,7020.0,CIB,745,EXP,25-34,to_inst,89.02116402,south,direct,0,32.0
32179,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,576500,3.75,0.1891,3813.24,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,6540.0,EXP,679,CIB,25-34,not_inst,80.29247911,North,direct,0,44.0
32180,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,436500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,0.0,EQUI,741,EXP,35-44,not_inst,,North,direct,1,
32181,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,446500,4.125,0.4611,0.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,6540.0,EXP,775,EXP,55-64,not_inst,78.60915493,North,direct,0,37.0
32182,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,106500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,2520.0,EQUI,772,EXP,55-64,not_inst,,North,direct,1,
32183,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,326500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,9720.0,EQUI,546,EXP,35-44,to_inst,,south,direct,1,
32184,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,506500,4.99,0.2381,1570.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,8820.0,CIB,607,EXP,35-44,not_inst,80.65286624,central,direct,0,40.0
32185,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,216500,3.375,-0.1784,1659.96,348.0,neg_amm,int_only,not_lpsm,418000.0,sb,pr,home,1U,4560.0,CIB,818,EXP,25-34,not_inst,51.79425837,North,direct,0,30.0
32186,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,66500,,,,180.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6180.0,CRIF,877,CIB,45-54,to_inst,16.29901961,North,direct,1,45.0
32187,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,456500,3.99,0.1467,8562.5,336.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,9360.0,CRIF,717,EXP,55-64,to_inst,55.13285024,central,direct,0,32.0
32188,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,156500,4.5,0.4494,3962.56,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,7380.0,CIB,820,EXP,35-44,to_inst,79.04040404,North,direct,0,20.0
32189,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,376500,3.75,0.3389,3850.0,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,8880.0,EXP,781,CIB,35-44,to_inst,90.07177033,south,direct,0,46.0
32190,2019,cf,Female,nopre,type3,p1,l1,nopc,nob/c,276500,4.75,0.219,4198.5,360.0,neg_amm,not_int,not_lpsm,278000.0,sb,pr,home,1U,5160.0,CRIF,595,CIB,45-54,to_inst,99.46043165,North,direct,0,61.0
32191,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,426500,3.375,0.1966,1041.2,240.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,8700.0,CRIF,776,CIB,35-44,not_inst,64.81762918,North,direct,0,36.0
32192,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,146500,3.375,0.6899,4665.0,180.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,2880.0,CIB,707,CIB,55-64,to_inst,73.98989899,North,direct,0,48.0
32193,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,4.75,0.8474,2712.5,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,5700.0,CRIF,721,CIB,55-64,to_inst,39.77987421,North,direct,0,39.0
32194,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,426500,3.875,0.177,0.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,10020.0,CRIF,578,EXP,35-44,not_inst,75.08802817,North,direct,0,6.0
32195,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,126500,3.625,0.9104,,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,5820.0,CRIF,716,EXP,65-74,to_inst,85.47297297,south,direct,0,61.0
32196,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,246500,,,,180.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,4020.0,EQUI,503,EXP,55-64,to_inst,,south,direct,1,
32197,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,346500,,,,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,6300.0,EXP,597,EXP,65-74,not_inst,96.7877095,south,direct,1,48.0
32198,2019,ncf,Female,nopre,type2,p1,l1,nopc,b/c,206500,,,,324.0,neg_amm,not_int,not_lpsm,208000.0,sb,pr,home,1U,4920.0,CIB,729,EXP,45-54,to_inst,99.27884615,North,direct,1,49.0
32199,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,696500,4.375,0.6323,2988.7,360.0,not_neg,not_int,not_lpsm,1458000.0,sb,pr,home,1U,38400.0,EXP,695,CIB,35-44,to_inst,47.77091907,North,direct,0,13.0
32200,2019,ncf,Male,nopre,type3,p4,l1,nopc,nob/c,786500,3.5,-0.609,1396.94,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,,CIB,578,CIB,45-54,not_inst,91.66666667,North,direct,0,
32201,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,66500,,,,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,900.0,CIB,648,CIB,65-74,to_inst,35.37234043,south,direct,1,56.0
32202,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,446500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7920.0,EQUI,682,EXP,35-44,to_inst,,south,direct,1,
32203,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,186500,3.875,0.5566,5737.56,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2640.0,CIB,514,CIB,65-74,to_inst,75.2016129,south,direct,0,40.0
32204,2019,,Joint,nopre,type1,p4,l1,nopc,nob/c,516500,4.25,0.1853,1144.92,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,6480.0,EXP,812,EXP,25-34,not_inst,76.179941,central,direct,0,46.0
32205,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,446500,3.875,0.2246,6846.69,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,5520.0,CRIF,745,CIB,55-64,to_inst,73.4375,south,direct,0,49.0
32206,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,606500,4.5,0.366,3235.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,9300.0,EXP,613,EXP,65-74,not_inst,78.97135417,south,direct,0,43.0
32207,2019,cf,Joint,pre,type3,p4,l1,nopc,nob/c,236500,3.125,-0.5872,1309.35,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,,EXP,759,EXP,35-44,to_inst,88.24626866,central,direct,0,
32208,2019,ncf,Joint,nopre,type3,p1,l1,nopc,nob/c,586500,3.5,-0.1976,0.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7440.0,EXP,634,EXP,45-54,not_inst,93.39171975,south,direct,0,47.0
32209,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5580.0,EQUI,526,EXP,65-74,to_inst,,North,direct,1,
32210,2019,cf,Sex Not Available,pre,type1,p1,l2,nopc,nob/c,106500,4.99,0.9439,3025.0,360.0,not_neg,not_int,not_lpsm,198000.0,sb,ir,home,1U,6180.0,CIB,598,CIB,55-64,to_inst,53.78787879,south,direct,0,39.0
32211,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,476500,4.375,0.9573,10750.0,264.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,8700.0,EXP,608,EXP,35-44,to_inst,79.68227425,south,direct,0,35.0
32212,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,326500,3.5,-0.1709,7296.47,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,11340.0,CRIF,625,EXP,65-74,to_inst,66.9057377,south,direct,0,32.0
32213,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,4920.0,EXP,714,EXP,25-34,to_inst,98.29545455,North,direct,1,50.0
32214,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,466500,3.375,-0.1839,9289.94,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,5880.0,EXP,638,EXP,65-74,to_inst,71.99074074,south,direct,0,61.0
32215,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,406500,3.375,-0.0704,7712.4,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,4440.0,CRIF,810,CIB,55-64,to_inst,55.83791209,North,direct,0,49.0
32216,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,206500,3.25,-0.4439,944.63,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,,EXP,641,EXP,65-74,to_inst,77.05223881,south,direct,0,
32217,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,306500,3.375,0.0429,10302.02,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5580.0,EXP,597,CIB,35-44,to_inst,78.99484536,south,direct,0,31.0
32218,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,3600.0,CIB,872,CIB,35-44,not_inst,96.59763314,North,direct,1,43.0
32219,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,136500,4.5,1.2814,1893.43,360.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1U,1980.0,CRIF,794,CIB,55-64,to_inst,68.93939394,North,direct,0,38.0
32220,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,156500,4.75,1.1391,1165.0,180.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,4980.0,CIB,573,CIB,45-54,to_inst,75.24038462,south,direct,0,47.0
32221,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,476500,4.625,1.0646,0.0,360.0,neg_amm,not_int,not_lpsm,678000.0,sb,ir,home,1U,6420.0,CRIF,561,EXP,45-54,not_inst,70.28023599,south,direct,0,47.0
32222,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,436500,3.5,0.6883,0.0,360.0,not_neg,int_only,not_lpsm,448000.0,sb,pr,home,1U,,CRIF,539,EXP,35-44,not_inst,97.43303571,North,direct,0,
32223,2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3480.0,EQUI,571,EXP,55-64,to_inst,,south,direct,1,
32224,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,296500,4.375,0.7185,4109.84,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,12180.0,CRIF,766,CIB,25-34,not_inst,76.41752577,North,direct,0,20.0
32225,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,476500,4.5,0.8849,1250.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,31380.0,CIB,540,CIB,45-54,to_inst,95.68273092,North,direct,0,30.0
32226,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,286500,4.25,0.1583,798.25,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,7800.0,CIB,797,EXP,55-64,to_inst,58.70901639,North,direct,0,11.0
32227,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,146500,3.5,-0.0892,2879.64,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,2940.0,CIB,659,CIB,>74,to_inst,61.55462185,North,direct,0,34.0
32228,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,326500,3.25,0.7062,0.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,5520.0,CRIF,722,CIB,25-34,not_inst,99.54268293,central,direct,0,40.0
32229,2019,ncf,Female,nopre,type2,p4,l1,nopc,b/c,616500,3.625,0.5843,,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,,CRIF,506,CIB,35-44,not_inst,95.13888889,North,direct,0,
32230,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,116500,,,,180.0,not_neg,not_int,not_lpsm,138000.0,sb,ir,home,1U,4440.0,EXP,643,CIB,65-74,to_inst,84.42028986,North,direct,1,37.0
32231,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,3.75,-0.0148,0.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,10680.0,CRIF,638,EXP,45-54,not_inst,69.6991404,North,direct,0,40.0
32232,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,76500,4.25,1.0232,,180.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,1440.0,CIB,683,CIB,>74,to_inst,29.65116279,south,direct,0,39.0
32233,2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,2106500,,,,180.0,not_neg,not_int,not_lpsm,3078000.0,sb,pr,home,1U,86340.0,CRIF,813,CIB,45-54,to_inst,68.43729695,south,direct,1,20.0
32234,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,366500,3.25,0.5265,6546.33,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,9000.0,CIB,545,CIB,45-54,to_inst,85.63084112,North,direct,0,42.0
32235,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,586500,3.69,0.0175,1973.84,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,11100.0,CIB,505,CIB,45-54,not_inst,61.22129436,south,direct,0,33.0
32236,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,416500,2.75,-0.8863,2021.3,360.0,not_neg,int_only,not_lpsm,578000.0,sb,pr,home,1U,5220.0,CIB,595,EXP,>74,not_inst,72.05882353,south,direct,0,46.0
32237,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6600.0,EQUI,618,EXP,25-34,not_inst,,south,direct,1,
32238,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,326500,3.25,-0.328,5730.35,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,3540.0,EXP,585,CIB,35-44,not_inst,71.28820961,North,direct,0,45.0
32239,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,316500,2.75,0.2464,4423.26,300.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,,EXP,657,CIB,35-44,to_inst,73.94859813,North,direct,0,
32240,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,606500,3.875,0.24,9622.58,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,15780.0,EXP,588,CIB,45-54,to_inst,84.47075209,south,direct,0,27.0
32241,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,266500,3.375,0.1931,0.0,180.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,12300.0,CIB,631,EXP,55-64,not_inst,26.70340681,North,direct,0,10.0
32242,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,206500,3.69,-0.1011,502.2,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3060.0,CRIF,824,EXP,55-64,not_inst,48.24766355,south,direct,0,49.0
32243,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,266500,2.875,-0.0438,3000.0,180.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,9480.0,EXP,586,EXP,35-44,not_inst,66.95979899,North,direct,0,24.0
32244,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,216500,3.75,0.1509,5277.5,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3300.0,CRIF,837,CIB,25-34,to_inst,66.00609756,North,direct,0,31.0
32245,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,146500,,,,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,4380.0,CRIF,708,CIB,45-54,to_inst,92.72151899,south,direct,1,60.0
32246,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,146500,5.125,0.9866,1693.38,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,4620.0,EXP,574,CIB,55-64,to_inst,87.20238095,North,direct,0,36.0
32247,2019,,Male,nopre,type3,p4,l1,nopc,nob/c,76500,3.99,0.8908,2163.87,180.0,not_neg,not_int,not_lpsm,98000.0,sb,pr,home,1U,4440.0,CIB,694,CIB,65-74,to_inst,78.06122449,North,direct,0,26.0
32248,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,216500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2340.0,EQUI,566,EXP,45-54,to_inst,,south,direct,1,
32249,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,2280.0,CIB,775,EXP,45-54,not_inst,89.4295302,North,direct,1,36.0
32250,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,196500,3.99,0.9544,3890.0,240.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,3540.0,EXP,855,EXP,55-64,to_inst,48.16176471,south,direct,0,37.0
32251,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,396500,4.25,0.6756,1054.7,240.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,12900.0,CIB,587,CIB,35-44,not_inst,78.0511811,North,direct,0,41.0
32252,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,456500,3.0,-0.0256,2178.63,180.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,9840.0,EXP,866,CIB,35-44,not_inst,53.20512821,south,direct,0,34.0
32253,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,3.75,0.2266,3089.69,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,6900.0,CRIF,790,EXP,65-74,not_inst,54.68061674,North,direct,0,36.0
32254,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,486500,,,,360.0,not_neg,not_int,not_lpsm,818000.0,sb,pr,home,1U,4620.0,CRIF,645,EXP,45-54,to_inst,59.47432763,south,direct,1,16.0
32255,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,136500,3.99,0.2832,4261.63,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2160.0,CIB,598,CIB,35-44,to_inst,55.04032258,North,direct,0,36.0
32256,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,616500,4.125,0.3011,268.72,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,8820.0,CIB,512,EXP,35-44,not_inst,95.13888889,North,direct,0,45.0
32257,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,206500,4.25,0.0107,2943.75,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,3000.0,CIB,671,CIB,25-34,to_inst,50.6127451,North,direct,0,48.0
32258,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,4.75,0.4412,2485.36,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3720.0,CIB,811,CIB,55-64,to_inst,78.36134454,south,direct,0,25.0
32259,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,3.5,-0.0056,5650.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,3480.0,CRIF,883,CIB,65-74,to_inst,58.37628866,North,direct,0,42.0
32260,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,5.5,1.1653,0.0,360.0,not_neg,int_only,not_lpsm,658000.0,sb,pr,home,1U,7440.0,CIB,515,EXP,55-64,not_inst,73.93617021,North,direct,0,42.0
